id,Year,Demographic Condition,Gender diverse,Demographic Q_code,Question number,Question Title,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSWER COUNT,Department,INDICATOR_ID,INDICATOR,SUB-INDICATOR_ID,SUB-INDICATOR,SUB-INDICATOR,SUBINDICATORENG
229273,2020,Q119E = 1,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness",2029,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",50,30,0,0,11,9,0,88,0,12,88,4.2,80,10,Administrative Tribunals Support Service of Canada,3,WORKFORCE,7,Work-life balance and workload
229276,2020,Q119E = 1,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness",2029,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",15,19,13,6,16,19,11,49,18,33,49,3.15,54,47,Statistical Survey Operations,3,WORKFORCE,7,Work-life balance and workload
229277,2020,Q119E = 1,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness",2029,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",70,8,7,4,0,4,7,87,8,5,87,4.6,90,25,Micro-organizations combined,3,WORKFORCE,7,Work-life balance and workload
229278,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",49,16,11,4,4,5,11,78,13,9,78,4.22,80,10777,Public Service,3,WORKFORCE,7,Work-life balance and workload
229279,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",47,17,12,2,3,7,11,78,15,7,78,4.25,81,1869,Canada Revenue Agency,3,WORKFORCE,7,Work-life balance and workload
229280,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",41,15,11,3,5,8,17,74,15,11,74,4.11,78,1243,Employment and Social Development Canada,3,WORKFORCE,7,Work-life balance and workload
229281,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",52,17,11,4,5,2,8,78,13,10,78,4.2,80,987,Department of National Defence,3,WORKFORCE,7,Work-life balance and workload
229282,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",34,17,15,6,10,4,14,62,18,20,62,3.72,68,682,Correctional Service Canada,3,WORKFORCE,7,Work-life balance and workload
229283,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",45,17,8,7,3,3,17,78,10,12,78,4.19,80,296,Fisheries and Oceans Canada,3,WORKFORCE,7,Work-life balance and workload
229284,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",54,18,9,3,2,5,9,84,10,6,84,4.38,85,247,Health Canada,3,WORKFORCE,7,Work-life balance and workload
229285,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,17,8,2,2,5,7,86,9,5,86,4.44,86,536,Public Services and Procurement Canada,3,WORKFORCE,7,Work-life balance and workload
229286,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",60,19,6,2,1,5,7,90,7,3,90,4.54,88,204,Statistics Canada,3,WORKFORCE,7,Work-life balance and workload
229287,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",51,21,8,1,5,6,10,84,9,7,84,4.32,83,175,Agriculture and Agri-Food Canada,3,WORKFORCE,7,Work-life balance and workload
229288,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",51,14,12,3,3,7,11,79,14,7,79,4.29,82,171,"Innovation, Science and Economic Development Canada",3,WORKFORCE,7,Work-life balance and workload
229289,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",61,17,8,3,1,4,6,86,9,5,86,4.48,87,199,Environment and Climate Change Canada,3,WORKFORCE,7,Work-life balance and workload
229290,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",59,15,8,4,3,5,6,83,9,8,83,4.38,84,206,Transport Canada,3,WORKFORCE,7,Work-life balance and workload
229291,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",44,16,13,3,5,7,13,74,17,9,74,4.13,78,268,"Immigration, Refugees and Citizenship Canada",3,WORKFORCE,7,Work-life balance and workload
229292,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",43,23,12,3,5,3,10,76,14,9,76,4.11,78,222,Global Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
229293,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",59,19,4,2,4,5,7,89,4,7,89,4.44,86,132,Natural Resources Canada,3,WORKFORCE,7,Work-life balance and workload
229294,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",55,12,12,4,8,3,7,74,13,13,74,4.12,78,207,Royal Canadian Mounted Police,3,WORKFORCE,7,Work-life balance and workload
229295,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",46,18,13,3,4,3,12,76,16,8,76,4.17,79,217,Indigenous Services Canada,3,WORKFORCE,7,Work-life balance and workload
229296,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,15,8,3,3,3,10,84,9,7,84,4.4,85,173,Veterans Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
229297,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",49,19,12,3,1,9,8,82,14,4,82,4.36,84,165,Department of Justice,3,WORKFORCE,7,Work-life balance and workload
229298,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",55,15,19,3,2,3,3,74,20,6,74,4.24,81,58,Canadian Heritage,3,WORKFORCE,7,Work-life balance and workload
229299,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",51,23,5,7,0,2,11,86,6,8,86,4.37,84,50,Public Service Commission of Canada,3,WORKFORCE,7,Work-life balance and workload
229300,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",58,21,10,3,1,3,4,85,10,4,85,4.42,85,74,Crown-Indigenous Relations and Northern Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
229301,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",52,18,7,5,2,9,8,83,8,9,83,4.33,83,52,Immigration and Refugee Board of Canada,3,WORKFORCE,7,Work-life balance and workload
229302,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",47,20,0,4,4,4,21,89,0,11,89,4.37,84,25,Department of Finance Canada,3,WORKFORCE,7,Work-life balance and workload
229304,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",62,12,7,2,4,5,8,86,8,7,86,4.46,86,117,Treasury Board of Canada Secretariat,3,WORKFORCE,7,Work-life balance and workload
229305,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",56,18,7,0,0,7,11,91,9,0,91,4.6,90,33,Privy Council Office,3,WORKFORCE,7,Work-life balance and workload
229306,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",54,13,8,11,5,5,5,73,9,17,73,4.1,77,20,Courts Administration Service,3,WORKFORCE,7,Work-life balance and workload
229307,2020,Q119E = 2,"A mental health issue affects psychology or behaviour, such as anxiety, depression or social / compulsive disorder or phobia or psychiatric illness - Not selected",2030,Q29,"Question 29. During the COVID-19 pandemic, my immediate supervisor supported the use of flexible work hours.",56,7,12,5,0,8,13,80,15,6,80,4.45,86,25,Canadian Radio-television and TeleCommunications Commission,3,WORKFORCE,7,Work-life balance and workload
